source,source_id,title,company,location,latitude,longitude,url,listed,deadline,deadline_kind,first_seen,last_seen
jobindex,h1678306,"Student Assistant, Global IT – Shape how Struers adopts and scales AI.",Struers ApS,Ballerup,55.730219,12.329915,https://www.jobindex.dk/vis-job/h1678306,2026-09-07,,asap,2026-09-15,2026-09-15
jobindex,h1684112,Student worker,Oterra,Taastrup,55.66930177,12.30466824,https://www.jobindex.dk/vis-job/h1684112,2026-09-15,,asap,2026-09-15,2026-09-15
jobindex,h1686876,"Jurastuderende til studiejob med fokus på ""Compliance""",Canon Danmark,Søborg,55.740815752997,12.486378751922,https://www.jobindex.dk/vis-job/h1686876,2026-09-02,,,2026-09-15,2026-09-15
jobindex,h1687909,Student Assistant in Architecture & Technology,Nordic RCC,København S,55.627038248641,12.5777808914789,https://www.jobindex.dk/vis-job/h1687909,2026-09-07,2026-09-15,date,2026-09-15,2026-09-15
jobindex,h1690299,Fundraiser hos Psykiatrifonden (studiejob),Psykiatrifonden,København NV,55.698691,12.532624,https://www.jobindex.dk/vis-job/h1690299,2026-08-18,,asap,2026-09-15,2026-09-15
jobindex,h1690532,Marketing Student Assistant,Everllence,København SV,55.6505272,12.5556564,https://www.jobindex.dk/vis-job/h1690532,2026-08-18,2026-09-15,date,2026-09-15,2026-09-15
jobindex,h1690810,"Strategy Analyst – Strategy & Sustainability, Student Worker",KIRKBI A/S,København K,55.6818551,12.5820937,https://www.jobindex.dk/vis-job/h1690810,2026-08-19,,asap,2026-09-15,2026-09-15
jobindex,h1690882,"Juridisk afdeling i Danmarks Lærerforening søger jurastuderende, som er interesseret i at arbejde med ansættelsesret",Danmarks Lærerforening,København K,55.675925,12.573564,https://www.jobindex.dk/vis-job/h1690882,2026-08-19,2026-09-30,date,2026-09-15,2026-09-15
jobindex,h1691693,Studiejob på SOS Alarmcentral,SOS International,København S,55.63169986,12.57341722,https://www.jobindex.dk/vis-job/h1691693,2026-08-24,2026-09-16,date,2026-09-15,2026-09-15
jobindex,h1692030,Student Assistant – Cyber Security & Compliance,Nordic RCC,København S,55.627038248641,12.5777808914789,https://www.jobindex.dk/vis-job/h1692030,2026-08-25,2026-09-30,date,2026-09-15,2026-09-15
jobindex,h1692147,"Research Specialist, IT-rekruttering (studiejob)",Bloom,Ballerup,55.734867,12.389359,https://www.jobindex.dk/vis-job/h1692147,2026-08-25,,asap,2026-09-15,2026-09-15
jobindex,h1692440,Student Worker – Private Lease,Ayvens,Taastrup,55.660978502436,12.28052725656,https://www.jobindex.dk/vis-job/h1692440,2026-08-26,2026-09-19,date,2026-09-15,2026-09-15
jobindex,h1692564,"Student Assistant, Contract Management, Renewables",Semco Maritime A/S,Nordhavn,55.707161573557,12.591453619577,https://www.jobindex.dk/vis-job/h1692564,2026-08-26,2026-09-16,date,2026-09-15,2026-09-15
jobindex,h1692857,Student Assistant – Marketing,Saphe A/S,København,,,https://www.jobindex.dk/vis-job/h1692857,2026-08-27,,asap,2026-09-15,2026-09-15
jobindex,h1693286,Student Assistant - PMO & Programme Coordination Polaris Programmet,Carglass®,Albertslund,55.663875,12.363179,https://www.jobindex.dk/vis-job/h1693286,2026-09-01,2026-09-24,date,2026-09-15,2026-09-15
jobindex,h1694018,Studiejob i receptionen – 1–3 vagter om ugen · vi er fleksible,Wittrup Motel A/S,Albertslund,55.660126,12.328583,https://www.jobindex.dk/vis-job/h1694018,2026-08-31,,asap,2026-09-15,2026-09-15
jobindex,h1694200,Student Worker — Marine Engine Digital Twin Development (Python),Everllence,København SV,55.6505272,12.5556564,https://www.jobindex.dk/vis-job/h1694200,2026-09-01,2026-09-25,date,2026-09-15,2026-09-15
jobindex,h1694264,Student Assistant for International Partnerships,"DTU, Danmarks Tekniske Universitet",Kgs. Lyngby,55.786489,12.5245396,https://www.jobindex.dk/vis-job/h1694264,2026-09-01,2026-09-20,date,2026-09-15,2026-09-15
jobindex,h1694291,Audit Studentermedarbejder i EY,EY,Frederiksberg,55.6849274,12.5023925,https://www.jobindex.dk/vis-job/h1694291,2026-09-01,,asap,2026-09-15,2026-09-15
jobindex,h1694450,Student Assistant – Continuous Improvement / Lean Operations,Hamamatsu Photonics,Birkerød,55.839075085632,12.400367768668,https://www.jobindex.dk/vis-job/h1694450,2026-09-01,,asap,2026-09-15,2026-09-15
jobindex,h1694579,Teamleder til abonnementsafdeling - studiejob med ledelsesansvar,Kristeligt Dagblad,København K,55.678527,12.574358,https://www.jobindex.dk/vis-job/h1694579,2026-09-02,2026-09-21,date,2026-09-15,2026-09-15
jobindex,h1695012,Jurastuderende til Forbrugerrådet Tænks juridiske rådgivning,Forbrugerrådet Tænk,København N,55.6902649,12.5638153,https://www.jobindex.dk/vis-job/h1695012,2026-09-02,2026-09-30,date,2026-09-15,2026-09-15
jobindex,h1695139,Student worker for Direct Procurement,Everllence,København SV,55.6505272,12.5556564,https://www.jobindex.dk/vis-job/h1695139,2026-09-03,2026-10-15,date,2026-09-15,2026-09-15
jobindex,h1695445,Ambitious and Experienced EU Research Advisor,"CBS, Copenhagen Business School",Frederiksberg,55.67783024,12.52476176,https://www.jobindex.dk/vis-job/h1695445,2026-09-03,2026-09-24,date,2026-09-15,2026-09-15
jobindex,h1695573,Student Assistant - Sustainability Strategy & Reporting,DSV,Hedehusene,,,https://www.jobindex.dk/vis-job/h1695573,2026-09-04,2026-09-18,date,2026-09-15,2026-09-15
jobindex,h1696620,PhD Scholarship in Synthetic Community Design in Bioprocess Engineering - DTU Chemical Engineering,"DTU, Danmarks Tekniske Universitet",Kongens Lyngby,55.7891084525441,12.5194733962982,https://www.jobindex.dk/vis-job/h1696620,2026-09-08,2026-09-23,date,2026-09-15,2026-09-15
jobindex,h1696661,Studiejob i Hvidovre Hjemme- og Sygepleje,Hvidovre Kommune,Hvidovre,55.64283682,12.47760544,https://www.jobindex.dk/vis-job/h1696661,2026-09-08,2026-09-27,date,2026-09-15,2026-09-15
jobindex,h1696673,Studentermedhjælpere til Forsvarsministeriets departement,Forsvaret,København K,55.6779265,12.5864981,https://www.jobindex.dk/vis-job/h1696673,2026-09-08,2026-09-21,date,2026-09-15,2026-09-15
jobindex,h1696884,Studentermedhjælper til CRM,Danske Spil A/S,Brøndby,55.6707278,12.4356864,https://www.jobindex.dk/vis-job/h1696884,2026-09-08,2026-09-29,date,2026-09-15,2026-09-15
jobindex,h1697433,"Student Assistant, PMO",Scan Global Logistics,Hvidovre,55.60525872,12.49020442,https://www.jobindex.dk/vis-job/h1697433,2026-09-10,,asap,2026-09-15,2026-09-15
jobindex,h1697459,Studentermedarbejder,Kommissarius Ved Statens Ekspropriationer På Øerne,København Ø,55.710820400021,12.564436398709,https://www.jobindex.dk/vis-job/h1697459,2026-09-10,2026-09-25,date,2026-09-15,2026-09-15
jobindex,h1697520,Studentermedhjælper til Indkøb,Tryg Forsikring A/S,Ballerup,55.738809,12.399621,https://www.jobindex.dk/vis-job/h1697520,2026-09-10,2026-10-04,date,2026-09-15,2026-09-15
jobindex,h1697543,Studentermedhjælper til Udlejning og Administration,Q Apartments,Valby,55.65845518,12.51210168,https://www.jobindex.dk/vis-job/h1697543,2026-09-10,,asap,2026-09-15,2026-09-15
jobindex,h1697632,Studentermedhjælper iværksætter- og labmiljø på Erhvervsakademi København,Erhvervsakademi København,København N,55.69151317,12.5551276,https://www.jobindex.dk/vis-job/h1697632,2026-09-10,2026-09-30,date,2026-09-15,2026-09-15
jobindex,h1697654,Student Assistant – Supply Chain Analytics,Hamamatsu Photonics,Birkerød,55.839075085632,12.400367768668,https://www.jobindex.dk/vis-job/h1697654,2026-09-10,,asap,2026-09-15,2026-09-15
jobindex,h1697697,Studentermedhjælper hos spændende international ejendomsvirksomhed i København,Habro Fund Management a/s,København K,55.6835811,12.5899724,https://www.jobindex.dk/vis-job/h1697697,2026-09-10,2026-10-08,date,2026-09-15,2026-09-15
jobindex,h1697721,Studentermedhjælper med interesse for webkommunikation,Tryg Forsikring A/S,Ballerup,55.738809,12.399621,https://www.jobindex.dk/vis-job/h1697721,2026-09-10,2026-09-24,date,2026-09-15,2026-09-15
jobindex,h1697957,Studentermedhjælper til Færdselssekretariatet i Midt- og Vestsjællands Politi,Midt- og Vestsjællands Politi,Greve,55.606248,12.306146,https://www.jobindex.dk/vis-job/h1697957,2026-09-11,2026-10-04,date,2026-09-15,2026-09-15
jobindex,h1697991,Studentermedhjælper til CRM & Sales Management,Tryg Forsikring A/S,Ballerup,55.738809,12.399621,https://www.jobindex.dk/vis-job/h1697991,2026-09-11,2026-10-01,date,2026-09-15,2026-09-15
jobindex,h1697996,Student Assistant,Daiichi Sankyo Nordics ApS,København S,55.65622649,12.59178403,https://www.jobindex.dk/vis-job/h1697996,2026-09-15,,asap,2026-09-15,2026-09-15
jobindex,h1698058,Studentermedhjælper søges – Økonomi & revision,BetterNumbers,Virum,55.8000826,12.49547113,https://www.jobindex.dk/vis-job/h1698058,2026-09-11,,asap,2026-09-15,2026-09-15
jobindex,h1698094,Bliv privat lektiehjælper – et unikt studiejob eller deltidsjob,GoTutor – en del af Egmont,,,,https://www.jobindex.dk/vis-job/h1698094,2026-09-14,,asap,2026-09-15,2026-09-15
jobindex,h1698114,Konsulent til at omsætte AI og strategiske forandringer til hverdag i Danmarks største arbejdsgiverorganisation,DI Dansk Industri,København V,55.67533957,12.56801813,https://www.jobindex.dk/vis-job/h1698114,2026-09-14,2026-10-01,date,2026-09-15,2026-09-15
jobindex,h1698116,Metodestærke studerende med interesse for forskning i familieforhold og demografi søges,ROCKWOOL Fonden,København K,55.6740007,12.5767048,https://www.jobindex.dk/vis-job/h1698116,2026-09-14,2026-10-11,date,2026-09-15,2026-09-15
jobindex,h1698120,"Student Assistant, Corporate Strategy - Support strategic decisions and business transformation",Norlys,København S,55.637146153318,12.583465917308,https://www.jobindex.dk/vis-job/h1698120,2026-09-14,,asap,2026-09-15,2026-09-15
jobindex,h1698180,Studentermedhjælper til Udvikling & Fondssamarbejde,Børns Vilkår,Valby,55.6596678,12.5194839,https://www.jobindex.dk/vis-job/h1698180,2026-09-14,,asap,2026-09-15,2026-09-15
jobindex,h1698220,Juridisk studentermedhjælper til Hvidvasksekretariatet,National enhed for Særlig Kriminalitet,København V,55.67744483,12.56168648,https://www.jobindex.dk/vis-job/h1698220,2026-09-14,2026-09-27,date,2026-09-15,2026-09-15
jobindex,h1698303,Junior Produktkonsulent til Akademikernes A-kasse (studiejob),Akademikernes A-kasse,København V,55.676182268968,12.561708927416,https://www.jobindex.dk/vis-job/h1698303,2026-09-14,2026-09-30,date,2026-09-15,2026-09-15
jobindex,h1698304,Studentermedarbejder til koordinering og projektstøtte,Udviklings- og Forenklingsstyrelsen,Frederiksberg,55.6846568,12.5035633,https://www.jobindex.dk/vis-job/h1698304,2026-09-14,2026-09-28,date,2026-09-15,2026-09-15
jobindex,h1698349,To studentermedhjælpere til HD og Executive Master på CBS,"CBS, Copenhagen Business School",Frederiksberg,55.6816264,12.5308048,https://www.jobindex.dk/vis-job/h1698349,2026-09-14,2026-09-27,date,2026-09-15,2026-09-15
jobindex,h1698410,"Vi søger en studentermedhjælper til vores kvalitetsteam, Commercial Lines",Tryg Forsikring A/S,Ballerup,55.738809,12.399621,https://www.jobindex.dk/vis-job/h1698410,2026-09-14,2026-09-28,date,2026-09-15,2026-09-15
jobindex,h1698412,Studentermedhjælper – Operations & AI,Danmarks Skibskredit A/S,København K,55.6707388934077,12.5835972617304,https://www.jobindex.dk/vis-job/h1698412,2026-09-14,2026-10-04,date,2026-09-15,2026-09-15
jobindex,h1698417,Studentermedhjælper til Greve Bibliotek,Greve Kommune,Greve,55.59783,12.331797,https://www.jobindex.dk/vis-job/h1698417,2026-09-14,2026-10-02,date,2026-09-15,2026-09-15
jobindex,h1698524,Studentermedhjælpere til Skatteankestyrelsen i København,Skatteankestyrelsen,København V,55.6750043,12.5606836,https://www.jobindex.dk/vis-job/h1698524,2026-09-15,2026-09-28,date,2026-09-15,2026-09-15
jobindex,h1698536,Er du vores nye studentermedhjælper i Danske Rederiers uddannelsesafdeling?,Danske Rederier,København K,55.6866325,12.5951294,https://www.jobindex.dk/vis-job/h1698536,2026-09-15,2026-09-24,date,2026-09-15,2026-09-15
jobindex,h1698626,Student Assistant – Communication,DANX A/S,Ishøj,55.6187718,12.3177365,https://www.jobindex.dk/vis-job/h1698626,2026-09-15,2026-09-20,date,2026-09-15,2026-09-15
jobindex,h1698671,Juridisk studentermedhjælper til People & Organization,Xellia Pharmaceuticals ApS,København K,55.671501143683,12.583385702494,https://www.jobindex.dk/vis-job/h1698671,2026-09-15,,asap,2026-09-15,2026-09-15
jobindex,h1698676,Marketing student assistant in high-tech startup,Spectro Inlets ApS,Søborg,55.73049825,12.46679593,https://www.jobindex.dk/vis-job/h1698676,2026-09-15,,asap,2026-09-15,2026-09-15
jobindex,h1698736,Studentermedhjælper til Content & Marketing,Specialisterne,Ballerup,55.734867,12.389359,https://www.jobindex.dk/vis-job/h1698736,2026-09-15,2026-10-01,date,2026-09-15,2026-09-15
jobindex,r13962035,"PhD position in Innovation, Entrepreneurship and Business Scaling, with an empirical focus on defense, security and intellige...",Copenhagen Business School,Frederiksberg,55.6815494,12.53045198,https://www.jobindex.dk/vis-job/r13962035,2026-08-25,2026-09-23,date,2026-09-15,2026-09-15
jobindex,r13962063,PhD position in Relational Learning in AI-rich Business Education,Copenhagen Business School,Frederiksberg,55.6815494,12.53045198,https://www.jobindex.dk/vis-job/r13962063,2026-08-25,2026-09-23,date,2026-09-15,2026-09-15
jobindex,r13964722,PhD scholarship in Responsible Entrepreneurship,Copenhagen Business School,Frederiksberg,55.6815494,12.53045198,https://www.jobindex.dk/vis-job/r13964722,2026-08-26,2026-09-27,date,2026-09-15,2026-09-15
jobindex,r13972722,Business Operations Student Assistant,Electricity Maps,2200 København N,,,https://www.jobindex.dk/vis-job/r13972722,2026-08-31,,,2026-09-15,2026-09-15
jobindex,r13972980,"Tech-studerende sgs: Automatisering, AI og crawling",Digital Disruption Media A/S,Frederiksberg,,,https://www.jobindex.dk/vis-job/r13972980,2026-08-31,,,2026-09-15,2026-09-15
jobindex,r13973072,Statusoptæller i studiejob - Lyngby,Salling Group,Lyngby,55.768521484761,12.503352267299,https://www.jobindex.dk/vis-job/r13973072,2026-09-01,,,2026-09-15,2026-09-15
jobindex,r13973326,Tre studentermedarbejdere til kommunikationsafdeling på Københavns Universitet,KU SCIENCE FAK SEK,København N,55.69780728,12.56025477,https://www.jobindex.dk/vis-job/r13973326,2026-09-01,2026-09-20,date,2026-09-15,2026-09-15
jobindex,r13974189,B&W Brunch søger en weekendmanager til et perfekt studiejob med lederansvar,B&W Brunch,København V,55.6701461750476,12.5382509912,https://www.jobindex.dk/vis-job/r13974189,2026-09-01,,,2026-09-15,2026-09-15
jobindex,r13975242,German Student Community Associate,Subscribed ApS,København,,,https://www.jobindex.dk/vis-job/r13975242,2026-09-01,,,2026-09-15,2026-09-15
jobindex,r13975947,"Studentermedhjælper til Børne- og Ungdomsforvaltningen, Område Amager",Københavns Kommune,2300 København S,,,https://www.jobindex.dk/vis-job/r13975947,2026-09-02,,,2026-09-15,2026-09-15
jobindex,r13976418,PhD in Department of Strategy and Innovation,Copenhagen Business School,Frederiksberg,55.6815494,12.53045198,https://www.jobindex.dk/vis-job/r13976418,2026-09-02,2026-09-28,date,2026-09-15,2026-09-15
jobindex,r13977737,Student Worker / stud.jur - Legal,Podimo,1500-1799 København V,,,https://www.jobindex.dk/vis-job/r13977737,2026-09-02,,,2026-09-15,2026-09-15
jobindex,r13978514,Studiejob i eksklusivt retailmiljø – salg & kundeservice i Indre København,Temp-Team A/S,København,,,https://www.jobindex.dk/vis-job/r13978514,2026-09-03,,,2026-09-15,2026-09-15
jobindex,r13978890,"Head of Department of Organization, Copenhagen Business School",Copenhagen Business School,Frederiksberg,55.6815494,12.53045198,https://www.jobindex.dk/vis-job/r13978890,2026-09-03,2026-10-18,date,2026-09-15,2026-09-15
jobindex,r13980289,Manufacturing AI Engineer,Calibras ApS,København,,,https://www.jobindex.dk/vis-job/r13980289,2026-09-03,,,2026-09-15,2026-09-15
jobindex,r13984910,"Deltid/Studiejob på tællehold, København og Nordsjælland. 1",365discount,"København, Nordsjælland",,,https://www.jobindex.dk/vis-job/r13984910,2026-09-07,,,2026-09-15,2026-09-15
jobindex,r13986690,"PhD Scholarship Forgetting Secrecy? at the Department of Communication, Faculty of Humanities, University of Copenhagen (UCPH)",KU - HUM - Fakultetet,København S,55.66241,12.5892627,https://www.jobindex.dk/vis-job/r13986690,2026-09-08,2026-10-05,date,2026-09-15,2026-09-15
jobindex,r13987864,Studiejob: Business Intelligence-konsulent,Cand ApS,København,,,https://www.jobindex.dk/vis-job/r13987864,2026-09-08,,,2026-09-15,2026-09-15
jobindex,r13987992,Student Assistant,Hempel A/S,2800 Kgs. Lyngby,,,https://www.jobindex.dk/vis-job/r13987992,2026-09-08,,,2026-09-15,2026-09-15
jobindex,r13988777,"Vil du have et studiejob, hvor du gør en forskel – hver dag?",Rudersdal Kommune,Birkerød,55.840135857388,12.427092209657,https://www.jobindex.dk/vis-job/r13988777,2026-09-09,2026-09-21,date,2026-09-15,2026-09-15
jobindex,r13989065,AI & Automation Developer - Studiejob,Carl Ras A/S,Herlev,55.7165196,12.4309582,https://www.jobindex.dk/vis-job/r13989065,2026-09-09,2026-09-27,date,2026-09-15,2026-09-15
jobindex,r13990098,Research Assistant to research cluster on geopolitics at CBS,Copenhagen Business School,Frederiksberg,55.6815494,12.53045198,https://www.jobindex.dk/vis-job/r13990098,2026-09-10,2026-10-06,date,2026-09-15,2026-09-15
jobindex,r13992437,Center for Big Data in Finance (BIGFI) is looking for student assistants,Copenhagen Business School,Frederiksberg,55.6815494,12.53045198,https://www.jobindex.dk/vis-job/r13992437,2026-09-11,2026-09-30,date,2026-09-15,2026-09-15
jobindex,r13992604,Student Assistant for external project,Copenhagen Business School,Frederiksberg,55.6815494,12.53045198,https://www.jobindex.dk/vis-job/r13992604,2026-09-11,2026-09-24,date,2026-09-15,2026-09-15
jobindex,r13993607,Fleksibelt studiejob hos Tech Chapter – ca. 10 timer om ugen,Tech Chapter ApS,Søborg,55.74010186,12.47664215,https://www.jobindex.dk/vis-job/r13993607,2026-09-14,2026-09-19,date,2026-09-15,2026-09-15
jobindex,r13993678,Marketing Student Assistant,PAIBLOCK A/S,Søborg,55.73643466,12.4893488,https://www.jobindex.dk/vis-job/r13993678,2026-09-14,2026-11-09,date,2026-09-15,2026-09-15
jobindex,r13994391,SODAS is seeking a new student assistant for research project on sea level rise,KU-CENTER FOR SUNDHED OG SAMFUND,København K,55.6878461,12.5696519,https://www.jobindex.dk/vis-job/r13994391,2026-09-14,2026-09-28,date,2026-09-15,2026-09-15
jobindex,r13994864,Want to help rethink the foundation of the internet? Become a PhD student at DTU Electro,DTU Electro,Kgs. Lyngby,55.7813799,12.5173567,https://www.jobindex.dk/vis-job/r13994864,2026-09-15,2026-10-26,date,2026-09-15,2026-09-15
studerendeonline,1541101,DSA søger kreativ og udadvendt studerende,DSA - Danske Sundhedsorganisationers A-kasse,Storkøbenhavn,,,https://studerendeonline.dk/job/1541101/dsa-danske-sundhedsorganisationers-a-kasse/dsa-soger-kreativ-og-udadvendt-studerende/,2025-12-11,,asap,2026-09-15,2026-09-15
studerendeonline,1571723,Hjælpetræner for børn og unge,Hovedstadens Svømmeklub,Storkøbenhavn,,,https://studerendeonline.dk/job/1571723/hovedstadens-svommeklub/hjaelpetraener-for-born-og-unge/,2026-08-26,2027-05-28,date,2026-09-15,2026-09-15
studerendeonline,1571724,Svømmetræner for børn og unge,Hovedstadens Svømmeklub,Storkøbenhavn,,,https://studerendeonline.dk/job/1571724/hovedstadens-svommeklub/svommetraener-for-born-og-unge/,2026-08-26,2027-05-28,date,2026-09-15,2026-09-15
studerendeonline,1571725,Svømmetræner for pige- og kvindehold,Hovedstadens Svømmeklub,Storkøbenhavn,,,https://studerendeonline.dk/job/1571725/hovedstadens-svommeklub/svommetraener-for-pige-og-kvindehold/,2026-08-26,2027-05-28,date,2026-09-15,2026-09-15
studerendeonline,1571726,Svømmetræner for voksenhold,Hovedstadens Svømmeklub,Storkøbenhavn,,,https://studerendeonline.dk/job/1571726/hovedstadens-svommeklub/svommetraener-for-voksenhold/,2026-08-26,2027-05-28,date,2026-09-15,2026-09-15
studerendeonline,1571727,Træner for udspringshold,Hovedstadens Svømmeklub,Storkøbenhavn,,,https://studerendeonline.dk/job/1571727/hovedstadens-svommeklub/traener-for-udspringshold/,2026-08-26,2027-05-28,date,2026-09-15,2026-09-15
studerendeonline,1572663,Træner til babysvømning,Hovedstadens Svømmeklub,Storkøbenhavn,,,https://studerendeonline.dk/job/1572663/hovedstadens-svommeklub/traener-til-babysvomning/,2026-08-26,2027-05-28,date,2026-09-15,2026-09-15
studerendeonline,1617657,Sygeplejestuderende,Plejevikar,Storkøbenhavn,,,https://studerendeonline.dk/job/1617657/plejevikar/sygeplejestuderende/,2026-08-18,,asap,2026-09-15,2026-09-15
studerendeonline,1776814,Studentermedhjælper til Service Desk,Knowledge Cube,"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/1776814/knowledge-cube/studentermedhjaelper-til-service-desk/,2024-09-26,,asap,2026-09-15,2026-09-15
studerendeonline,1883721,Svømmetræner for børn med psykiske funktionsnedsættelser,Hovedstadens Svømmeklub,Storkøbenhavn,,,https://studerendeonline.dk/job/1883721/hovedstadens-svommeklub/svommetraener-for-born-med-psykiske-funktionsnedsaettelser/,2026-08-26,2027-05-28,date,2026-09-15,2026-09-15
studerendeonline,1983948,Træner for Kunstsvømning,Hovedstadens Svømmeklub,Storkøbenhavn,,,https://studerendeonline.dk/job/1983948/hovedstadens-svommeklub/traener-for-kunstsvomning/,2026-08-26,2027-05-28,date,2026-09-15,2026-09-15
studerendeonline,1985348,Website support Assistant,Lovecast,Storkøbenhavn,,,https://studerendeonline.dk/job/1985348/lovecast/website-support-assistant/,2025-03-13,,asap,2026-09-15,2026-09-15
studerendeonline,1998024,Askovhus søger relationsmedarbejder (studiejob),ASKOVHUS ApS,Storkøbenhavn,,,https://studerendeonline.dk/job/1998024/askovhus-aps/askovhus-soger-relationsmedarbejder-studiejob/,2026-04-30,,asap,2026-09-15,2026-09-15
studerendeonline,2143411,Telemarketing Fundraiser,Red Barnet,Storkøbenhavn,,,https://studerendeonline.dk/job/2143411/red-barnet/telemarketing-fundraiser/,2026-09-10,2026-10-08,date,2026-09-15,2026-09-15
studerendeonline,2206857,Studentermedhjælper,MARTINSEN STATSAUTORISERET REVISIONSPARTNERSELSKAB,Storkøbenhavn,,,https://studerendeonline.dk/job/2206857/martinsen-statsautoriseret-revisionspartnerselskab/studentermedhjaelper/,2026-05-19,,asap,2026-09-15,2026-09-15
studerendeonline,2328427,Fundraiser til København - Pepperminds DK,Pepperminds Denmark ApS,Storkøbenhavn,,,https://studerendeonline.dk/job/2328427/pepperminds-denmark-aps/fundraiser-til-kobenhavn-pepperminds-dk/,2025-03-13,,asap,2026-09-15,2026-09-15
studerendeonline,2392104,Law Student,Plesner,"Storkøbenhavn, Fyn, Østjylland (Aarhus)",,,https://studerendeonline.dk/job/2392104/plesner/law-student/,2026-02-27,,asap,2026-09-15,2026-09-15
studerendeonline,2392105,Student - HA(jur.),Plesner,"Storkøbenhavn, Fyn, Østjylland (Aarhus)",,,https://studerendeonline.dk/job/2392105/plesner/student-hajur/,2026-02-18,,asap,2026-09-15,2026-09-15
studerendeonline,2403426,Hjælpetræner for pige- og kvindehold,Hovedstadens Svømmeklub,"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/2403426/hovedstadens-svommeklub/hjaelpetraener-for-pige-og-kvindehold/,2026-08-26,2027-05-28,date,2026-09-15,2026-09-15
studerendeonline,2466774,Sygeplejestuderende til Vikarkorps,Region Hovedstaden,"Storkøbenhavn, Sydøstjylland, Øresundsregionen",,,https://studerendeonline.dk/job/2466774/region-hovedstaden/sygeplejestuderende-til-vikarkorps/,2026-08-26,2027-06-11,date,2026-09-15,2026-09-15
studerendeonline,2479500,"Client Service Associate (Student Assistant) - Native Polish, Czech/Slovak Speaker",Saxo Bank A/S,"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/2479500/saxo-bank-as/client-service-associate-student-assistant-native-polish-czechslovak-speaker/,2026-07-31,,asap,2026-09-15,2026-09-15
studerendeonline,2524527,Student Digital Sales Associate,Saxo Bank A/S,"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/2524527/saxo-bank-as/student-digital-sales-associate/,2025-11-05,,asap,2026-09-15,2026-09-15
studerendeonline,2572461,"Student Assistant, Netcompany Consulting : Copenhagen, Aarhus or Aalborg",Netcompany A/S,"Storkøbenhavn, Østjylland (Aarhus), Nordjylland",,,https://studerendeonline.dk/job/2572461/netcompany-as/student-assistant-netcompany-consulting-copenhagen-aarhus-or-aalborg/,2026-06-18,,asap,2026-09-15,2026-09-15
studerendeonline,2576254,"Student Assistant, Netcompany IT Security: Copenhagen",Netcompany A/S,Storkøbenhavn,,,https://studerendeonline.dk/job/2576254/netcompany-as/student-assistant-netcompany-it-security-copenhagen/,2026-07-28,,asap,2026-09-15,2026-09-15
studerendeonline,2585733,Fittingmodel XL - Part Time,Samsøe & Samsøe,Storkøbenhavn,,,https://studerendeonline.dk/job/2585733/samsoe-samsoe/fittingmodel-xl-part-time/,2025-11-21,,asap,2026-09-15,2026-09-15
studerendeonline,2629651,Studentermedarbejder til rollen som onlinevært hos JUC i København,JUC,Storkøbenhavn,,,https://studerendeonline.dk/job/2629651/juc/studentermedarbejder-til-rollen-som-onlinevaert-hos-juc-i-kobenhavn/,2026-09-08,,asap,2026-09-15,2026-09-15
studerendeonline,2631413,Business Analyst,Responsive A/S,Storkøbenhavn,,,https://studerendeonline.dk/job/2631413/responsive-as/business-analyst/,2026-08-04,,asap,2026-09-15,2026-09-15
studerendeonline,2643245,2-3 medicinstuderende søges til praksis i Lyngby,Studerendes Almen Medicinske Selskab (SAMS),"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/2643245/studerendes-almen-medicinske-selskab-sams/2-3-medicinstuderende-soges-til-praksis-i-lyngby/,2026-04-26,,asap,2026-09-15,2026-09-15
studerendeonline,2657177,Nitor's Student Network,Nitor Energy A/S,Storkøbenhavn,,,https://studerendeonline.dk/job/2657177/nitor-energy-as/nitors-student-network/,2025-06-06,,asap,2026-09-15,2026-09-15
studerendeonline,2729631,Studiejob som Developer,Immeo,Storkøbenhavn,,,https://studerendeonline.dk/job/2729631/immeo/studiejob-som-developer/,2026-08-25,,asap,2026-09-15,2026-09-15
studerendeonline,2743226,Løbende stillingsopslag: Studentermedhjælpere til Facility Services,DM,"Storkøbenhavn, Øresundsregionen",,,https://studerendeonline.dk/job/2743226/dm/lobende-stillingsopslag-studentermedhjaelpere-til-facility-services/,2026-08-15,,asap,2026-09-15,2026-09-15
studerendeonline,2751404,Hjælpetræner til træning i hjemmet — Fysiofresh,Fysiofresh Aps,Storkøbenhavn,,,https://studerendeonline.dk/job/2751404/fysiofresh-aps/hjaelpetraener-til-traening-i-hjemmet-fysiofresh/,2026-08-03,,asap,2026-09-15,2026-09-15
studerendeonline,2778114,Studiejob: Associate Business Central Consultant,Cand,"Storkøbenhavn, Nordjylland, Øresundsregionen",,,https://studerendeonline.dk/job/2778114/cand/studiejob-associate-business-central-consultant/,2025-09-09,,asap,2026-09-15,2026-09-15
